,env,label,path,split
0,art_painting,0,art_painting/dog/pic_149.jpg,val
1,art_painting,0,art_painting/dog/pic_198.jpg,test
2,art_painting,0,art_painting/dog/pic_306.jpg,val
3,art_painting,0,art_painting/dog/pic_011.jpg,test
4,art_painting,0,art_painting/dog/pic_135.jpg,val
5,art_painting,0,art_painting/dog/pic_222.jpg,test
6,art_painting,0,art_painting/dog/pic_132.jpg,val
7,art_painting,0,art_painting/dog/pic_225.jpg,test
8,art_painting,0,art_painting/dog/pic_288.jpg,val
9,art_painting,0,art_painting/dog/pic_259.jpg,test
10,art_painting,0,art_painting/dog/pic_301.jpg,val
11,art_painting,0,art_painting/dog/pic_016.jpg,test
12,art_painting,0,art_painting/dog/pic_405.jpg,val
13,art_painting,0,art_painting/dog/pic_064.jpg,test
14,art_painting,0,art_painting/dog/pic_286.jpg,val
15,art_painting,0,art_painting/dog/pic_140.jpg,test
16,art_painting,0,art_painting/dog/pic_191.jpg,val
17,art_painting,0,art_painting/dog/pic_257.jpg,test
18,art_painting,0,art_painting/dog/pic_018.jpg,val
19,art_painting,0,art_painting/dog/pic_281.jpg,test
20,art_painting,0,art_painting/dog/pic_147.jpg,val
21,art_painting,0,art_painting/dog/pic_196.jpg,test
22,art_painting,0,art_painting/dog/pic_250.jpg,val
23,art_painting,0,art_painting/dog/pic_308.jpg,test
24,art_painting,0,art_painting/dog/pic_374.jpg,val
25,art_painting,0,art_painting/dog/pic_063.jpg,test
26,art_painting,0,art_painting/dog/pic_265.jpg,val
27,art_painting,0,art_painting/dog/pic_172.jpg,test
28,art_painting,0,art_painting/dog/pic_219.jpg,val
29,art_painting,0,art_painting/dog/pic_056.jpg,test
30,art_painting,0,art_painting/dog/pic_390.jpg,val
31,art_painting,0,art_painting/dog/pic_341.jpg,test
32,art_painting,0,art_painting/dog/pic_087.jpg,val
33,art_painting,0,art_painting/dog/pic_109.jpg,test
34,art_painting,0,art_painting/dog/pic_051.jpg,val
35,art_painting,0,art_painting/dog/pic_397.jpg,test
36,art_painting,0,art_painting/dog/pic_346.jpg,val
37,art_painting,0,art_painting/dog/pic_080.jpg,test
38,art_painting,0,art_painting/dog/pic_262.jpg,val
39,art_painting,0,art_painting/dog/pic_210.jpg,test
40,art_painting,0,art_painting/dog/pic_107.jpg,val
41,art_painting,0,art_painting/dog/pic_399.jpg,test
42,art_painting,0,art_painting/dog/pic_348.jpg,val
43,art_painting,0,art_painting/dog/pic_023.jpg,test
44,art_painting,0,art_painting/dog/pic_334.jpg,val
45,art_painting,0,art_painting/dog/pic_024.jpg,test
46,art_painting,0,art_painting/dog/pic_333.jpg,val
47,art_painting,0,art_painting/dog/pic_217.jpg,test
48,art_painting,0,art_painting/dog/pic_100.jpg,val
49,art_painting,0,art_painting/dog/pic_058.jpg,test
50,art_painting,0,art_painting/dog/pic_089.jpg,val
51,art_painting,0,art_painting/dog/pic_322.jpg,test
52,art_painting,0,art_painting/dog/pic_035.jpg,val
53,art_painting,0,art_painting/dog/pic_098.jpg,test
54,art_painting,0,art_painting/dog/pic_049.jpg,val
55,art_painting,0,art_painting/dog/pic_206.jpg,test
56,art_painting,0,art_painting/dog/pic_359.jpg,val
57,art_painting,0,art_painting/dog/pic_388.jpg,test
58,art_painting,0,art_painting/dog/pic_116.jpg,val
59,art_painting,0,art_painting/dog/pic_201.jpg,test
60,art_painting,0,art_painting/dog/pic_325.jpg,val
61,art_painting,0,art_painting/dog/pic_032.jpg,test
62,art_painting,0,art_painting/dog/pic_357.jpg,val
63,art_painting,0,art_painting/dog/pic_091.jpg,test
64,art_painting,0,art_painting/dog/pic_040.jpg,val
65,art_painting,0,art_painting/dog/pic_386.jpg,test
66,art_painting,0,art_painting/dog/pic_118.jpg,val
67,art_painting,0,art_painting/dog/pic_164.jpg,test
68,art_painting,0,art_painting/dog/pic_163.jpg,val
69,art_painting,0,art_painting/dog/pic_274.jpg,test
70,art_painting,0,art_painting/dog/pic_350.jpg,val
71,art_painting,0,art_painting/dog/pic_096.jpg,test
72,art_painting,0,art_painting/dog/pic_047.jpg,val
73,art_painting,0,art_painting/dog/pic_381.jpg,test
74,art_painting,0,art_painting/dog/pic_208.jpg,val
75,art_painting,0,art_painting/dog/pic_319.jpg,test
76,art_painting,0,art_painting/dog/pic_187.jpg,val
77,art_painting,0,art_painting/dog/pic_241.jpg,test
78,art_painting,0,art_painting/dog/pic_290.jpg,val
79,art_painting,0,art_painting/dog/pic_156.jpg,test
80,art_painting,0,art_painting/dog/pic_413.jpg,val
81,art_painting,0,art_painting/dog/pic_072.jpg,test
82,art_painting,0,art_painting/dog/pic_365.jpg,val
83,art_painting,0,art_painting/dog/pic_414.jpg,test
84,art_painting,0,art_painting/dog/pic_075.jpg,val
85,art_painting,0,art_painting/dog/pic_362.jpg,test
86,art_painting,0,art_painting/dog/pic_009.jpg,val
87,art_painting,0,art_painting/dog/pic_180.jpg,test
88,art_painting,0,art_painting/dog/pic_246.jpg,val
89,art_painting,0,art_painting/dog/pic_297.jpg,test
90,art_painting,0,art_painting/dog/pic_151.jpg,val
91,art_painting,0,art_painting/dog/pic_234.jpg,test
92,art_painting,0,art_painting/dog/pic_123.jpg,val
93,art_painting,0,art_painting/dog/pic_007.jpg,test
94,art_painting,0,art_painting/dog/pic_310.jpg,val
95,art_painting,0,art_painting/dog/pic_248.jpg,test
96,art_painting,0,art_painting/dog/pic_299.jpg,val
97,art_painting,0,art_painting/dog/pic_317.jpg,test
98,art_painting,0,art_painting/dog/pic_189.jpg,val
99,art_painting,0,art_painting/dog/pic_158.jpg,test
100,art_painting,0,art_painting/dog/pic_233.jpg,val
101,art_painting,0,art_painting/dog/pic_124.jpg,test
102,art_painting,0,art_painting/dog/pic_025.jpg,val
103,art_painting,0,art_painting/dog/pic_332.jpg,test
104,art_painting,0,art_painting/dog/pic_101.jpg,val
105,art_painting,0,art_painting/dog/pic_059.jpg,test
106,art_painting,0,art_painting/dog/pic_088.jpg,val
107,art_painting,0,art_painting/dog/pic_211.jpg,test
108,art_painting,0,art_painting/dog/pic_106.jpg,val
